225 2 5
1 1 2 2 2 2 2 
0.64708 0.93525 0 0 0 1 0
0.03116 0.35045 0 0 0 1 0
0.97992 0.66519 0 0 0 1 0
0.61125 0.74618 0 0 0 1 0
0.1888 0.28186 0 0 0 1 0
0.7736 0.61679 0 0 0 1 0
0.64021 0.90955 0 0 0 1 0
0.23868 0.38973 0 0 0 1 0
0.91616 0.70216 0 0 0 1 0
0.91325 0.6191 0 0 0 1 0
0.64163 0.99521 0 0 0 1 0
0.76985 0.83654 0 0 0 1 0
0.20858 0.17285 0 0 0 1 0
0.84118 0.58069 0 0 0 1 0
0.88071 0.61324 0 0 0 1 0
0.10017 0.3509 0 0 0 1 0
0.093461 0.36838 0 0 0 1 0
0.50191 0.77276 0 0 1 0 0
0.3877 0.41387 0 0 1 0 0
0.51944 0.11964 0 0 1 0 0
0.61177 0.66819 0 0 1 0 0
0.55197 0.44243 0 0 1 0 0
0.52608 0.91331 0 0 1 0 0
0.78916 0.4887 0 0 1 0 0
0.44439 0.25767 0 0 1 0 0
0.46602 0.48453 0 0 1 0 0
0.35428 0.49382 0 0 1 0 0
0.47453 0.62063 0 0 1 0 0
0.70688 0.59994 0 0 1 0 0
0.85414 0.53746 0 0 1 0 0
0.52583 0.11915 0 0 1 0 0
0.77788 0.47279 0 0 1 0 0
0.78835 0.57312 0 0 1 0 0
0.90085 0.47846 0 0 1 0 0
0.62095 0.64853 0 0 1 0 0
0.52925 0.24801 0 0 1 0 0
0.016035 0.51722 0 0 1 0 0
0.872 0.04329 1 0 0 0 0
0.74216 0.011303 1 0 0 0 0
0.83715 0.011609 1 0 0 0 0
0.90211 0.14369 1 0 0 0 0
0.20502 0.85333 1 0 0 0 0
0.19368 0.90944 1 0 0 0 0
0.17482 0.85284 1 0 0 0 0
0.031443 0.83786 1 0 0 0 0
0.19369 0.96696 1 0 0 0 0
0.37505 0.62104 0 1 0 0 0
0.84541 0.27148 0 1 0 0 0
0.54468 0.1553 0 1 0 0 0
0.83815 0.39471 0 1 0 0 0
0.58668 0.35135 0 1 0 0 0
0.056894 0.71508 0 1 0 0 0
0.82258 0.37879 0 1 0 0 0
0.34338 0.76749 0 1 0 0 0
0.036376 0.62881 0 1 0 0 0
0.63373 0.093972 0 1 0 0 0
0.11155 0.61442 0 1 0 0 0
0.60463 0.36846 0 1 0 0 0
0.31093 0.77076 0 1 0 0 0
0.29019 0.91512 0 1 0 0 0
0.26925 0.6309 0 1 0 0 0
0.32795 0.58847 0 1 0 0 0
0.43655 0.92328 0 1 0 0 0
0.41206 0.78268 0 1 0 0 0
0.45941 0.98241 0 1 0 0 0
0.70522 0.13124 0 1 0 0 0
0.16625 0.55572 0 1 0 0 0
0.024496 0.20777 0 0 0 0 1
0.99842 0.80255 0 0 0 0 1
0.10841 0.061655 0 0 0 0 1
0.96605 0.90717 0 0 0 0 1
0.05999 0.052366 0 0 0 0 1
0.86232 0.88763 0 0 0 0 1
0.71319 0.97197 0 0 0 0 1
0.82474 0.81971 0 0 0 0 1
0.21131 0.3085 0 0 0 1 0
0.67603 0.97652 0 0 0 1 0
0.38778 0.24191 0 0 0 1 0
0.82826 0.76631 0 0 0 1 0
0.097897 0.32314 0 0 0 1 0
0.61517 0.92539 0 0 0 1 0
0.77901 0.68219 0 0 0 1 0
0.70509 0.78691 0 0 0 1 0
0.6944 0.92036 0 0 0 1 0
0.062849 0.41095 0 0 0 1 0
0.3859 0.12815 0 0 0 1 0
0.69633 0.79935 0 0 0 1 0
0.61186 0.9068 0 0 0 1 0
0.2974 0.091541 0 0 0 1 0
0.92458 0.64322 0 0 0 1 0
0.6995 0.9315 0 0 0 1 0
0.61756 0.92275 0 0 0 1 0
0.70016 0.54921 0 0 1 0 0
0.49542 0.014818 0 0 1 0 0
0.45343 0.1214 0 0 1 0 0
0.45038 0.58985 0 0 1 0 0
0.30128 0.49926 0 0 1 0 0
0.52025 0.49366 0 0 1 0 0
0.99152 0.49241 0 0 1 0 0
0.47602 0.29086 0 0 1 0 0
0.23028 0.45541 0 0 1 0 0
0.68817 0.57834 0 0 1 0 0
0.7423 0.51129 0 0 1 0 0
0.51862 0.090424 0 0 1 0 0
0.34283 0.51525 0 0 1 0 0
0.41434 0.45077 0 0 1 0 0
0.76472 0.50544 0 0 1 0 0
0.48468 0.47292 0 0 1 0 0
0.39702 0.52786 0 0 1 0 0
0.77524 0.46723 0 0 1 0 0
0.56273 0.40084 0 0 1 0 0
0.64364 0.61377 0 0 1 0 0
0.15261 0.99562 1 0 0 0 0
0.87143 0.069843 1 0 0 0 0
0.963 0.096605 1 0 0 0 0
0.1538 0.90922 1 0 0 0 0
0.16202 0.96709 1 0 0 0 0
0.22546 0.87249 1 0 0 0 0
0.048258 0.85058 1 0 0 0 0
0.007155 0.84027 1 0 0 0 0
0.66585 0.29556 0 1 0 0 0
0.58061 0.085175 0 1 0 0 0
0.53032 0.095829 0 1 0 0 0
0.60546 0.022458 0 1 0 0 0
0.59779 0.30524 0 1 0 0 0
0.080171 0.57122 0 1 0 0 0
0.033257 0.57951 0 1 0 0 0
0.12416 0.70061 0 1 0 0 0
0.29481 0.78418 0 1 0 0 0
0.41558 0.86232 0 1 0 0 0
0.73925 0.14167 0 1 0 0 0
0.60263 0.18686 0 1 0 0 0
0.64906 0.20373 0 1 0 0 0
0.73046 0.27521 0 1 0 0 0
0.69866 0.20577 0 1 0 0 0
0.63675 0.19243 0 1 0 0 0
0.097105 0.74012 0 1 0 0 0
0.41563 0.80606 0 1 0 0 0
0.62432 0.18227 0 1 0 0 0
0.90869 0.3058 0 1 0 0 0
0.74931 0.3644 0 1 0 0 0
0.47008 0.94685 0 1 0 0 0
0.92051 0.93501 0 0 0 0 1
0.1584 0.16417 0 0 0 0 1
0.73162 0.97034 0 0 0 0 1
0.91128 0.98128 0 0 0 0 1
0.77038 0.90998 0 0 0 0 1
0.89699 0.95793 0 0 0 0 1
0.9795 0.96547 0 0 0 0 1
0.13844 0.057069 0 0 0 0 1
0.34327 0.065282 0 0 0 1 0
0.6837 0.99276 0 0 0 1 0
0.2936 0.023302 0 0 0 1 0
0.25285 0.37841 0 0 0 1 0
0.36105 0.12946 0 0 0 1 0
0.40407 0.08235 0 0 0 1 0
0.32814 0.20918 0 0 0 1 0
0.06543 0.30027 0 0 0 1 0
0.70493 0.73307 0 0 0 1 0
0.88289 0.6164 0 0 0 1 0
0.26441 0.35819 0 0 0 1 0
0.35489 0.2831 0 0 0 1 0
0.30528 0.10141 0 0 0 1 0
0.78025 0.78415 0 0 0 1 0
0.028138 0.43011 0 0 0 1 0
0.28639 0.37805 0 0 0 1 0
0.364 0.30328 0 0 0 1 0
0.56876 0.45172 0 0 1 0 0
0.50856 0.495 0 0 1 0 0
0.48329 0.92331 0 0 1 0 0
0.55123 0.32701 0 0 1 0 0
0.27265 0.48644 0 0 1 0 0
0.57385 0.40405 0 0 1 0 0
0.42973 0.53427 0 0 1 0 0
0.63427 0.46552 0 0 1 0 0
0.060447 0.49386 0 0 1 0 0
0.97423 0.5432 0 0 1 0 0
0.5059 0.69643 0 0 1 0 0
0.42867 0.33358 0 0 1 0 0
0.5236 0.63046 0 0 1 0 0
0.38618 0.41939 0 0 1 0 0
0.26351 0.43182 0 0 1 0 0
0.45648 0.3456 0 0 1 0 0
0.41635 0.51793 0 0 1 0 0
0.51963 0.12806 0 0 1 0 0
0.23393 0.46577 0 0 1 0 0
0.99909 0.069148 1 0 0 0 0
0.020626 0.83245 1 0 0 0 0
0.14351 0.78392 1 0 0 0 0
0.77535 0.050562 1 0 0 0 0
0.93034 0.11308 1 0 0 0 0
0.074228 0.77711 1 0 0 0 0
0.035655 0.78177 1 0 0 0 0
0.16221 0.91459 1 0 0 0 0
0.019382 0.93832 1 0 0 0 0
0.39123 0.83802 0 1 0 0 0
0.40904 0.63785 0 1 0 0 0
0.039185 0.66149 0 1 0 0 0
0.25588 0.59506 0 1 0 0 0
0.339 0.67065 0 1 0 0 0
0.92795 0.3365 0 1 0 0 0
0.57297 0.25176 0 1 0 0 0
0.38676 0.73403 0 1 0 0 0
0.70593 0.43841 0 1 0 0 0
0.97581 0.35153 0 1 0 0 0
0.74673 0.27155 0 1 0 0 0
0.85889 0.26189 0 1 0 0 0
0.16481 0.54812 0 1 0 0 0
0.80845 0.4176 0 1 0 0 0
0.55236 0.25757 0 1 0 0 0
0.85564 0.24266 0 1 0 0 0
0.67025 0.22356 0 1 0 0 0
0.64033 0.29844 0 1 0 0 0
0.87536 0.38186 0 1 0 0 0
0.11094 0.71916 0 1 0 0 0
0.4602 0.7796 0 1 0 0 0
0.70564 0.22936 0 1 0 0 0
0.87687 0.99768 0 0 0 0 1
0.9881 0.87372 0 0 0 0 1
0.95063 0.788 0 0 0 0 1
0.87103 0.93255 0 0 0 0 1
0.86492 0.93575 0 0 0 0 1
0.79299 0.84561 0 0 0 0 1
0.91389 0.79736 0 0 0 0 1
0.070224 0.15881 0 0 0 0 1
